SessionID,Date,Source,Device,IsBounce,ViewedProduct,AddToCart,Purchase,SessionDurationSec
SES-14275,2023-04-13,Paid Search,Tablet,No,Yes,Yes,No,462
SES-14276,2023-07-04,Organic Search,Mobile,No,Yes,No,No,105
SES-14277,2023-05-27,Direct,Desktop,Yes,No,No,No,7
SES-14278,2023-12-02,Organic Search,Desktop,Yes,No,No,No,5
SES-14279,2023-01-05,Social,Tablet,No,Yes,No,No,92
SES-14280,2023-09-04,Organic Search,Desktop,Yes,No,No,No,9
SES-14281,2023-05-30,Paid Search,Mobile,Yes,No,No,No,2
SES-14282,2023-10-10,Social,Desktop,No,Yes,No,No,184
SES-14283,2023-03-28,Organic Search,Desktop,Yes,No,No,No,1
SES-14284,2023-03-05,Social,Mobile,Yes,No,No,No,6
SES-14285,2023-12-07,Organic Search,Mobile,No,Yes,No,No,381
SES-14286,2023-01-30,Social,Mobile,Yes,No,No,No,6
SES-14287,2023-01-03,Social,Mobile,No,Yes,No,No,244
SES-14288,2023-11-07,Social,Mobile,Yes,No,No,No,0
SES-14289,2023-03-01,Referral,Mobile,No,Yes,Yes,No,68
SES-14290,2023-05-01,Paid Search,Desktop,No,Yes,Yes,No,164
SES-14291,2023-05-22,Organic Search,Tablet,No,Yes,No,No,538
SES-14292,2023-01-20,Paid Search,Tablet,No,Yes,Yes,Yes,9
SES-14293,2023-05-09,Social,Mobile,No,Yes,No,No,280
SES-14294,2023-03-24,Direct,Mobile,No,Yes,No,No,362
SES-14295,2023-05-18,Organic Search,Tablet,No,Yes,No,No,290
SES-14296,2023-06-02,Paid Search,Desktop,No,Yes,No,No,127
SES-14297,2023-07-10,Social,Tablet,Yes,No,No,No,4
SES-14298,2023-11-10,Referral,Desktop,No,Yes,No,No,553
SES-14299,2023-01-06,Referral,Mobile,No,Yes,Yes,No,338
SES-14300,2023-02-09,Organic Search,Desktop,No,Yes,Yes,No,531
SES-14301,2023-05-12,Referral,Desktop,No,Yes,No,No,331
SES-14302,2023-10-06,Referral,Mobile,No,Yes,No,No,313
SES-14303,2023-10-04,Organic Search,Tablet,No,Yes,No,No,437
SES-14304,2023-12-13,Social,Tablet,Yes,No,No,No,9
SES-14305,2023-03-13,Direct,Desktop,Yes,No,No,No,8
SES-14306,2023-12-08,Paid Search,Tablet,No,Yes,No,No,500
SES-14307,2023-01-09,Organic Search,Mobile,Yes,No,No,No,0
SES-14308,2023-10-23,Referral,Tablet,Yes,No,No,No,5
SES-14309,2023-11-16,Social,Desktop,Yes,No,No,No,9
SES-14310,2023-06-05,Referral,Mobile,No,Yes,No,No,506
SES-14311,2023-06-03,Direct,Mobile,Yes,No,No,No,8
SES-14312,2023-01-15,Direct,Tablet,Yes,No,No,No,5
SES-14313,2023-07-18,Paid Search,Desktop,No,Yes,No,No,467
SES-14314,2023-02-21,Paid Search,Tablet,Yes,No,No,No,2
SES-14315,2023-06-07,Paid Search,Mobile,No,Yes,No,No,311
SES-14316,2023-04-09,Referral,Mobile,No,Yes,No,No,234
SES-14317,2023-05-19,Direct,Tablet,No,Yes,No,No,166
SES-14318,2023-06-05,Social,Mobile,No,Yes,No,No,521
SES-14319,2023-11-29,Organic Search,Tablet,Yes,No,No,No,0
SES-14320,2023-11-04,Social,Desktop,Yes,No,No,No,2
SES-14321,2023-04-03,Referral,Tablet,Yes,No,No,No,1
SES-14322,2023-10-22,Direct,Mobile,No,Yes,No,No,224
SES-14323,2023-10-26,Referral,Mobile,No,Yes,No,No,28
SES-14324,2023-01-29,Organic Search,Mobile,Yes,No,No,No,0
SES-14325,2023-07-26,Organic Search,Desktop,No,Yes,No,No,15
SES-14326,2023-03-23,Paid Search,Tablet,No,Yes,Yes,No,336
SES-14327,2023-02-19,Direct,Mobile,Yes,No,No,No,3
SES-14328,2023-03-22,Referral,Tablet,Yes,No,No,No,4
SES-14329,2023-10-20,Social,Tablet,Yes,No,No,No,5
SES-14330,2023-03-31,Referral,Desktop,Yes,No,No,No,0
SES-14331,2023-04-10,Social,Mobile,Yes,No,No,No,5
SES-14332,2023-02-16,Paid Search,Tablet,No,Yes,Yes,Yes,85
SES-14333,2023-06-02,Organic Search,Mobile,Yes,No,No,No,7
SES-14334,2023-10-26,Paid Search,Mobile,No,Yes,No,No,206
SES-14335,2023-06-28,Direct,Desktop,No,Yes,No,No,382
SES-14336,2023-06-14,Paid Search,Desktop,Yes,No,No,No,8
SES-14337,2023-11-06,Direct,Mobile,No,Yes,No,No,44
SES-14338,2023-06-18,Organic Search,Tablet,No,Yes,No,No,444
SES-14339,2023-12-20,Organic Search,Desktop,No,Yes,No,No,543
SES-14340,2023-12-11,Organic Search,Mobile,Yes,No,No,No,8
SES-14341,2023-10-22,Paid Search,Desktop,No,Yes,No,No,89
SES-14342,2023-01-09,Paid Search,Desktop,Yes,No,No,No,3
SES-14343,2023-01-04,Direct,Desktop,Yes,No,No,No,6
SES-14344,2023-06-11,Referral,Tablet,Yes,No,No,No,8
SES-14345,2023-03-04,Direct,Mobile,Yes,No,No,No,6
SES-14346,2023-04-21,Organic Search,Desktop,No,Yes,No,No,308
SES-14347,2023-05-24,Referral,Mobile,Yes,No,No,No,9
SES-14348,2023-06-02,Social,Mobile,No,Yes,Yes,Yes,156
SES-14349,2023-09-16,Organic Search,Desktop,No,Yes,No,No,227
SES-14350,2023-09-23,Referral,Desktop,No,Yes,No,No,461
SES-14351,2023-05-16,Direct,Mobile,Yes,No,No,No,3
SES-14352,2023-03-11,Organic Search,Desktop,Yes,No,No,No,9
SES-14353,2023-02-09,Direct,Mobile,Yes,No,No,No,9
SES-14354,2023-10-26,Paid Search,Desktop,No,Yes,No,No,449
SES-14355,2023-04-08,Organic Search,Mobile,No,Yes,Yes,Yes,31
SES-14356,2023-11-19,Paid Search,Desktop,Yes,No,No,No,2
SES-14357,2023-11-30,Organic Search,Desktop,Yes,No,No,No,0
SES-14358,2023-10-25,Direct,Desktop,No,Yes,No,No,90
SES-14359,2023-02-27,Organic Search,Desktop,No,Yes,No,No,194
SES-14360,2023-03-17,Organic Search,Desktop,No,Yes,No,No,510
SES-14361,2023-07-02,Direct,Desktop,No,Yes,No,No,282
SES-14362,2023-12-06,Paid Search,Mobile,No,Yes,No,No,347
SES-14363,2023-02-21,Referral,Mobile,Yes,No,No,No,8
SES-14364,2023-06-13,Paid Search,Desktop,Yes,No,No,No,9
SES-14365,2023-04-09,Paid Search,Tablet,Yes,No,No,No,0
SES-14366,2023-11-22,Paid Search,Desktop,No,Yes,No,No,477
SES-14367,2023-03-18,Organic Search,Desktop,No,Yes,No,No,348
SES-14368,2023-01-12,Paid Search,Desktop,No,Yes,No,No,250
SES-14369,2023-06-06,Paid Search,Mobile,Yes,No,No,No,8
SES-14370,2023-11-30,Paid Search,Mobile,Yes,No,No,No,0
SES-14371,2023-10-08,Referral,Tablet,Yes,No,No,No,1
SES-14372,2023-08-11,Social,Tablet,Yes,No,No,No,5
SES-14373,2023-11-28,Direct,Tablet,No,Yes,No,No,187
SES-14374,2023-10-30,Organic Search,Desktop,No,Yes,No,No,201
SES-14375,2023-11-11,Organic Search,Mobile,No,Yes,No,No,493
SES-14376,2023-12-18,Social,Mobile,Yes,No,No,No,7
SES-14377,2023-11-29,Referral,Tablet,No,Yes,Yes,No,457
SES-14378,2023-01-18,Paid Search,Tablet,No,Yes,No,No,359
SES-14379,2023-10-09,Social,Mobile,No,Yes,Yes,Yes,134
SES-14380,2023-06-20,Referral,Tablet,No,Yes,No,No,201
SES-14381,2023-02-15,Social,Tablet,Yes,No,No,No,4
SES-14382,2023-09-21,Referral,Tablet,No,Yes,No,No,273
SES-14383,2023-12-05,Social,Mobile,No,Yes,Yes,Yes,73
SES-14384,2023-10-15,Paid Search,Mobile,No,Yes,No,No,485
SES-14385,2023-06-28,Organic Search,Mobile,Yes,No,No,No,2
SES-14386,2023-08-15,Social,Mobile,No,Yes,No,No,218
SES-14387,2023-01-17,Referral,Mobile,Yes,No,No,No,0
SES-14388,2023-01-03,Direct,Tablet,Yes,No,No,No,7
SES-14389,2023-03-11,Organic Search,Desktop,No,Yes,No,No,98
SES-14390,2023-02-16,Organic Search,Desktop,Yes,No,No,No,5
SES-14391,2023-01-06,Organic Search,Desktop,No,Yes,Yes,No,47
SES-14392,2023-11-08,Referral,Tablet,Yes,No,No,No,3
SES-14393,2023-10-30,Paid Search,Mobile,Yes,No,No,No,1
SES-14394,2023-01-31,Direct,Desktop,No,Yes,Yes,No,187
SES-14395,2023-10-29,Direct,Mobile,No,Yes,No,No,93
SES-14396,2023-10-20,Social,Desktop,Yes,No,No,No,6
SES-14397,2023-05-10,Social,Desktop,No,Yes,No,No,95
SES-14398,2023-02-25,Social,Tablet,Yes,No,No,No,6
SES-14399,2023-06-14,Paid Search,Mobile,No,Yes,No,No,173
SES-14400,2023-02-02,Direct,Desktop,No,Yes,Yes,Yes,198
SES-14401,2023-09-21,Paid Search,Mobile,No,Yes,Yes,No,483
SES-14402,2023-10-04,Direct,Mobile,Yes,No,No,No,1
SES-14403,2023-12-26,Direct,Tablet,Yes,No,No,No,1
SES-14404,2023-06-21,Paid Search,Desktop,Yes,No,No,No,3
SES-14405,2023-03-24,Organic Search,Mobile,Yes,No,No,No,6
SES-14406,2023-11-18,Referral,Tablet,Yes,No,No,No,4
SES-14407,2023-05-21,Direct,Desktop,Yes,No,No,No,7
SES-14408,2023-02-12,Paid Search,Tablet,No,Yes,Yes,Yes,43
SES-14409,2023-10-09,Social,Mobile,Yes,No,No,No,9
SES-14410,2023-02-01,Direct,Mobile,No,Yes,No,No,551
SES-14411,2023-10-05,Paid Search,Tablet,No,Yes,Yes,No,524
SES-14412,2023-09-17,Paid Search,Mobile,Yes,No,No,No,3
SES-14413,2023-06-16,Social,Tablet,No,Yes,No,No,236
SES-14414,2023-07-31,Direct,Desktop,No,Yes,No,No,91
SES-14415,2023-01-18,Direct,Desktop,No,Yes,No,No,46
SES-14416,2023-12-15,Referral,Desktop,No,Yes,Yes,Yes,326
SES-14417,2023-03-23,Paid Search,Mobile,Yes,No,No,No,5
SES-14418,2023-03-14,Organic Search,Tablet,Yes,No,No,No,2
SES-14419,2023-09-27,Direct,Tablet,Yes,No,No,No,2
SES-14420,2023-05-26,Direct,Tablet,No,Yes,Yes,No,425
SES-14421,2023-08-24,Organic Search,Mobile,No,Yes,Yes,No,589
SES-14422,2023-01-27,Direct,Desktop,No,Yes,No,No,430
SES-14423,2023-03-27,Paid Search,Mobile,No,Yes,No,No,209
SES-14424,2023-07-12,Social,Desktop,No,Yes,No,No,427
SES-14425,2023-06-06,Paid Search,Tablet,Yes,No,No,No,1
SES-14426,2023-03-23,Social,Tablet,Yes,No,No,No,7
SES-14427,2023-04-12,Direct,Tablet,Yes,No,No,No,8
SES-14428,2023-12-11,Direct,Mobile,Yes,No,No,No,5
SES-14429,2023-04-06,Direct,Mobile,Yes,No,No,No,1
SES-14430,2023-01-24,Social,Mobile,Yes,No,No,No,0
SES-14431,2023-02-24,Referral,Mobile,Yes,No,No,No,0
SES-14432,2023-10-16,Social,Desktop,No,Yes,No,No,595
SES-14433,2023-04-02,Referral,Desktop,No,Yes,Yes,No,144
SES-14434,2023-11-19,Direct,Desktop,Yes,No,No,No,9
SES-14435,2023-12-08,Paid Search,Desktop,No,Yes,No,No,565
SES-14436,2023-12-02,Organic Search,Mobile,Yes,No,No,No,9
SES-14437,2023-04-29,Referral,Desktop,Yes,No,No,No,4
SES-14438,2023-01-10,Referral,Mobile,No,Yes,Yes,No,518
SES-14439,2023-03-09,Referral,Tablet,No,Yes,No,No,41
SES-14440,2023-08-06,Referral,Desktop,No,Yes,No,No,521
SES-14441,2023-05-10,Paid Search,Desktop,No,Yes,No,No,363
SES-14442,2023-04-25,Direct,Tablet,Yes,No,No,No,2
SES-14443,2023-06-03,Direct,Desktop,Yes,No,No,No,1
SES-14444,2023-10-09,Social,Tablet,Yes,No,No,No,4
SES-14445,2023-04-07,Paid Search,Mobile,Yes,No,No,No,7
SES-14446,2023-11-03,Paid Search,Mobile,Yes,No,No,No,5
SES-14447,2023-01-26,Paid Search,Tablet,No,Yes,Yes,No,547
SES-14448,2023-11-13,Direct,Tablet,Yes,No,No,No,3
SES-14449,2023-02-21,Paid Search,Tablet,No,Yes,No,No,414
SES-14450,2023-11-19,Paid Search,Desktop,No,Yes,Yes,No,560
SES-14451,2023-10-19,Direct,Desktop,No,Yes,No,No,538
SES-14452,2023-05-10,Social,Tablet,Yes,No,No,No,7
SES-14453,2023-12-16,Social,Desktop,No,Yes,No,No,250
SES-14454,2023-03-14,Direct,Desktop,Yes,No,No,No,9
SES-14455,2023-11-26,Social,Tablet,Yes,No,No,No,6
SES-14456,2023-11-09,Direct,Desktop,No,Yes,Yes,No,483
SES-14457,2023-02-10,Social,Mobile,Yes,No,No,No,2
SES-14458,2023-11-30,Paid Search,Mobile,Yes,No,No,No,6
SES-14459,2023-07-08,Paid Search,Mobile,Yes,No,No,No,7
SES-14460,2023-11-13,Direct,Mobile,Yes,No,No,No,6
SES-14461,2023-10-01,Organic Search,Tablet,No,Yes,No,No,392
SES-14462,2023-06-20,Organic Search,Tablet,No,Yes,No,No,522
SES-14463,2023-05-28,Organic Search,Desktop,Yes,No,No,No,3
SES-14464,2023-05-30,Direct,Desktop,Yes,No,No,No,1
SES-14465,2023-06-04,Referral,Desktop,Yes,No,No,No,0
SES-14466,2023-09-04,Direct,Mobile,No,Yes,Yes,No,584
SES-14467,2023-02-22,Organic Search,Tablet,No,Yes,No,No,448
SES-14468,2023-12-08,Organic Search,Mobile,No,Yes,No,No,296
SES-14469,2023-07-29,Referral,Desktop,No,Yes,Yes,No,392
SES-14470,2023-05-04,Referral,Tablet,Yes,No,No,No,3
SES-14471,2023-12-24,Paid Search,Desktop,No,Yes,Yes,Yes,502
SES-14472,2023-11-24,Referral,Mobile,Yes,No,No,No,0
SES-14473,2023-03-30,Direct,Mobile,No,Yes,Yes,No,491
SES-14474,2023-06-15,Social,Mobile,Yes,No,No,No,0
SES-14475,2023-01-05,Social,Mobile,Yes,No,No,No,9
SES-14476,2023-02-12,Social,Desktop,Yes,No,No,No,9
SES-14477,2023-09-24,Referral,Tablet,No,Yes,No,No,414
SES-14478,2023-05-08,Social,Tablet,No,Yes,Yes,No,13
SES-14479,2023-04-29,Referral,Tablet,No,Yes,No,No,594
SES-14480,2023-02-05,Referral,Tablet,No,Yes,No,No,173
SES-14481,2023-08-18,Paid Search,Desktop,Yes,No,No,No,6
SES-14482,2023-07-27,Paid Search,Tablet,Yes,No,No,No,4
SES-14483,2023-08-27,Paid Search,Mobile,Yes,No,No,No,4
SES-14484,2023-10-20,Social,Tablet,No,Yes,No,No,209
SES-14485,2023-06-29,Social,Mobile,Yes,No,No,No,3
SES-14486,2023-04-18,Direct,Tablet,Yes,No,No,No,8
SES-14487,2023-09-08,Organic Search,Desktop,Yes,No,No,No,0
SES-14488,2023-08-10,Social,Mobile,Yes,No,No,No,1
SES-14489,2023-09-25,Referral,Desktop,Yes,No,No,No,0
SES-14490,2023-02-27,Social,Tablet,No,Yes,No,No,591
SES-14491,2023-12-07,Direct,Tablet,Yes,No,No,No,9
SES-14492,2023-12-07,Direct,Mobile,Yes,No,No,No,4
SES-14493,2023-08-31,Organic Search,Desktop,No,Yes,Yes,Yes,352
SES-14494,2023-01-27,Paid Search,Mobile,Yes,No,No,No,6
SES-14495,2023-01-18,Direct,Mobile,Yes,No,No,No,9
SES-14496,2023-01-21,Paid Search,Tablet,Yes,No,No,No,3
SES-14497,2023-09-01,Referral,Tablet,No,Yes,No,No,126
SES-14498,2023-07-03,Organic Search,Tablet,Yes,No,No,No,4
SES-14499,2023-12-04,Paid Search,Tablet,No,Yes,Yes,No,352
SES-14500,2023-05-21,Referral,Mobile,No,Yes,No,No,267
SES-14501,2023-05-23,Paid Search,Mobile,No,Yes,No,No,513
SES-14502,2023-02-28,Paid Search,Mobile,Yes,No,No,No,4
SES-14503,2023-04-17,Referral,Tablet,No,Yes,Yes,No,429
SES-14504,2023-01-19,Organic Search,Mobile,No,Yes,No,No,7
SES-14505,2023-12-28,Referral,Mobile,Yes,No,No,No,9
SES-14506,2023-08-07,Direct,Desktop,No,Yes,No,No,157
SES-14507,2023-07-21,Referral,Desktop,No,Yes,Yes,No,337
SES-14508,2023-01-15,Paid Search,Desktop,Yes,No,No,No,5
SES-14509,2023-01-11,Referral,Desktop,Yes,No,No,No,0
SES-14510,2023-05-05,Direct,Tablet,Yes,No,No,No,9
SES-14511,2023-01-10,Referral,Desktop,No,Yes,No,No,161
SES-14512,2023-05-09,Paid Search,Mobile,Yes,No,No,No,2
SES-14513,2023-03-17,Paid Search,Mobile,No,Yes,Yes,Yes,83
SES-14514,2023-05-25,Paid Search,Mobile,Yes,No,No,No,6
SES-14515,2023-01-02,Referral,Mobile,Yes,No,No,No,1
SES-14516,2023-09-03,Organic Search,Desktop,Yes,No,No,No,1
SES-14517,2023-03-01,Referral,Tablet,Yes,No,No,No,0
SES-14518,2023-06-25,Direct,Mobile,Yes,No,No,No,5
SES-14519,2023-03-01,Direct,Mobile,No,Yes,No,No,78
SES-14520,2023-11-07,Organic Search,Desktop,Yes,No,No,No,9
SES-14521,2023-08-31,Referral,Tablet,No,Yes,Yes,Yes,270
SES-14522,2023-02-07,Referral,Desktop,Yes,No,No,No,5
SES-14523,2023-01-12,Social,Desktop,Yes,No,No,No,5
SES-14524,2023-09-11,Paid Search,Desktop,No,Yes,Yes,No,257
SES-14525,2023-12-24,Direct,Desktop,No,Yes,No,No,161
SES-14526,2023-12-08,Organic Search,Mobile,Yes,No,No,No,9
SES-14527,2023-09-24,Organic Search,Desktop,Yes,No,No,No,6
SES-14528,2023-06-14,Organic Search,Tablet,Yes,No,No,No,9
SES-14529,2023-02-22,Paid Search,Tablet,No,Yes,No,No,353
SES-14530,2023-05-04,Direct,Mobile,No,Yes,No,No,169
SES-14531,2023-02-16,Social,Desktop,Yes,No,No,No,9
SES-14532,2023-10-06,Organic Search,Mobile,Yes,No,No,No,4
SES-14533,2023-03-23,Direct,Tablet,Yes,No,No,No,9
SES-14534,2023-10-30,Referral,Tablet,Yes,No,No,No,8
SES-14535,2023-09-26,Direct,Desktop,No,Yes,Yes,Yes,40
SES-14536,2023-09-15,Paid Search,Tablet,Yes,No,No,No,9
SES-14537,2023-01-14,Social,Tablet,Yes,No,No,No,4
SES-14538,2023-05-20,Direct,Desktop,No,Yes,No,No,492
SES-14539,2023-12-08,Social,Mobile,Yes,No,No,No,3
SES-14540,2023-07-08,Organic Search,Mobile,No,Yes,Yes,Yes,419
SES-14541,2023-04-15,Paid Search,Tablet,No,Yes,No,No,76
SES-14542,2023-06-10,Direct,Mobile,No,Yes,No,No,465
SES-14543,2023-05-05,Referral,Tablet,Yes,No,No,No,6
SES-14544,2023-01-27,Paid Search,Tablet,Yes,No,No,No,7
SES-14545,2023-09-07,Paid Search,Tablet,No,Yes,No,No,406
SES-14546,2023-03-02,Organic Search,Tablet,Yes,No,No,No,9
SES-14547,2023-10-06,Paid Search,Mobile,Yes,No,No,No,7
SES-14548,2023-02-25,Referral,Tablet,No,Yes,Yes,No,232
SES-14549,2023-08-13,Direct,Tablet,No,Yes,No,No,478
SES-14550,2023-12-29,Referral,Desktop,No,Yes,No,No,494
SES-14551,2023-08-19,Referral,Mobile,Yes,No,No,No,0
SES-14552,2023-03-06,Referral,Mobile,No,Yes,No,No,580
SES-14553,2023-07-29,Direct,Mobile,No,Yes,Yes,No,147
SES-14554,2023-07-15,Referral,Mobile,No,Yes,No,No,493
SES-14555,2023-11-29,Paid Search,Tablet,No,Yes,Yes,Yes,210
SES-14556,2023-05-17,Paid Search,Mobile,No,Yes,Yes,Yes,445
SES-14557,2023-08-16,Paid Search,Desktop,No,Yes,Yes,No,552
SES-14558,2023-06-04,Organic Search,Mobile,No,Yes,Yes,No,429
SES-14559,2023-02-27,Direct,Desktop,No,Yes,No,No,106
SES-14560,2023-03-17,Organic Search,Desktop,Yes,No,No,No,3
SES-14561,2023-03-09,Direct,Tablet,No,Yes,No,No,441
SES-14562,2023-10-05,Referral,Desktop,No,Yes,Yes,Yes,102
SES-14563,2023-01-09,Organic Search,Tablet,No,Yes,Yes,Yes,231
SES-14564,2023-08-29,Social,Mobile,Yes,No,No,No,2
SES-14565,2023-08-16,Organic Search,Desktop,No,Yes,No,No,391
SES-14566,2023-06-06,Organic Search,Tablet,No,Yes,No,No,305
SES-14567,2023-04-28,Direct,Tablet,Yes,No,No,No,5
SES-14568,2023-02-21,Paid Search,Desktop,Yes,No,No,No,6
SES-14569,2023-09-03,Direct,Mobile,No,Yes,Yes,Yes,583
SES-14570,2023-07-11,Referral,Mobile,No,Yes,No,No,188
SES-14571,2023-02-25,Social,Tablet,Yes,No,No,No,9
SES-14572,2023-03-01,Referral,Tablet,Yes,No,No,No,5
SES-14573,2023-05-07,Referral,Tablet,No,Yes,No,No,94
SES-14574,2023-11-10,Direct,Mobile,Yes,No,No,No,7
SES-14575,2023-09-04,Organic Search,Tablet,Yes,No,No,No,6
SES-14576,2023-01-02,Paid Search,Tablet,No,Yes,No,No,129
SES-14577,2023-12-13,Referral,Mobile,Yes,No,No,No,3
SES-14578,2023-06-13,Organic Search,Desktop,Yes,No,No,No,4
SES-14579,2023-05-29,Social,Mobile,Yes,No,No,No,6
SES-14580,2023-07-03,Social,Desktop,No,Yes,No,No,28
SES-14581,2023-07-08,Social,Mobile,No,Yes,No,No,30
SES-14582,2023-05-18,Paid Search,Desktop,No,Yes,No,No,116
SES-14583,2023-04-04,Direct,Mobile,Yes,No,No,No,6
SES-14584,2023-07-28,Direct,Desktop,No,Yes,No,No,363
SES-14585,2023-02-11,Paid Search,Mobile,Yes,No,No,No,2
SES-14586,2023-04-10,Social,Tablet,Yes,No,No,No,3
SES-14587,2023-09-29,Organic Search,Tablet,No,Yes,No,No,445
SES-14588,2023-12-22,Social,Mobile,Yes,No,No,No,9
SES-14589,2023-12-17,Paid Search,Mobile,No,Yes,No,No,68
SES-14590,2023-06-28,Referral,Desktop,Yes,No,No,No,5
SES-14591,2023-08-04,Paid Search,Desktop,Yes,No,No,No,7
SES-14592,2023-02-23,Organic Search,Desktop,No,Yes,No,No,17
SES-14593,2023-08-10,Paid Search,Tablet,No,Yes,Yes,Yes,302
SES-14594,2023-04-09,Social,Desktop,Yes,No,No,No,7
SES-14595,2023-03-06,Paid Search,Mobile,No,Yes,No,No,241
SES-14596,2023-05-06,Organic Search,Tablet,No,Yes,No,No,250
SES-14597,2023-09-23,Referral,Desktop,Yes,No,No,No,3
SES-14598,2023-08-28,Organic Search,Tablet,Yes,No,No,No,3
SES-14599,2023-07-31,Social,Desktop,Yes,No,No,No,3
SES-14600,2023-05-17,Referral,Mobile,No,Yes,No,No,108
SES-14601,2023-08-10,Organic Search,Mobile,Yes,No,No,No,3
SES-14602,2023-05-09,Referral,Mobile,Yes,No,No,No,7
SES-14603,2023-12-14,Referral,Mobile,No,Yes,Yes,No,580
SES-14604,2023-01-21,Social,Desktop,Yes,No,No,No,7
SES-14605,2023-11-28,Organic Search,Mobile,No,Yes,Yes,No,543
SES-14606,2023-09-02,Direct,Tablet,Yes,No,No,No,5
SES-14607,2023-02-07,Social,Tablet,No,Yes,No,No,529
SES-14608,2023-06-23,Paid Search,Desktop,Yes,No,No,No,0
SES-14609,2023-07-26,Organic Search,Tablet,Yes,No,No,No,7
SES-14610,2023-02-08,Paid Search,Mobile,Yes,No,No,No,2
SES-14611,2023-08-08,Organic Search,Desktop,No,Yes,No,No,590
SES-14612,2023-05-15,Paid Search,Mobile,No,Yes,No,No,83
SES-14613,2023-03-06,Direct,Mobile,Yes,No,No,No,6
SES-14614,2023-03-07,Referral,Mobile,No,Yes,No,No,225
SES-14615,2023-08-24,Paid Search,Tablet,No,Yes,Yes,No,440
SES-14616,2023-07-01,Referral,Tablet,No,Yes,No,No,447
SES-14617,2023-12-09,Direct,Tablet,Yes,No,No,No,6
SES-14618,2023-08-02,Direct,Desktop,Yes,No,No,No,1
SES-14619,2023-03-19,Direct,Tablet,Yes,No,No,No,7
SES-14620,2023-03-12,Paid Search,Tablet,No,Yes,No,No,454
SES-14621,2023-09-18,Social,Tablet,No,Yes,No,No,158
SES-14622,2023-11-26,Direct,Desktop,Yes,No,No,No,3
SES-14623,2023-02-22,Referral,Mobile,No,Yes,Yes,Yes,521
SES-14624,2023-09-07,Referral,Mobile,Yes,No,No,No,3
SES-14625,2023-01-29,Paid Search,Desktop,No,Yes,No,No,141
SES-14626,2023-09-14,Organic Search,Tablet,No,Yes,Yes,No,465
SES-14627,2023-11-01,Paid Search,Mobile,Yes,No,No,No,4
SES-14628,2023-01-30,Direct,Tablet,No,Yes,Yes,No,231
SES-14629,2023-08-08,Referral,Desktop,Yes,No,No,No,6
SES-14630,2023-02-12,Direct,Desktop,Yes,No,No,No,6
SES-14631,2023-06-22,Social,Mobile,No,Yes,No,No,184
SES-14632,2023-12-08,Organic Search,Desktop,No,Yes,No,No,380
SES-14633,2023-09-13,Paid Search,Tablet,No,Yes,No,No,372
SES-14634,2023-05-05,Paid Search,Tablet,Yes,No,No,No,7
SES-14635,2023-08-25,Organic Search,Desktop,Yes,No,No,No,7
SES-14636,2023-06-30,Paid Search,Mobile,No,Yes,No,No,472
SES-14637,2023-05-14,Social,Tablet,Yes,No,No,No,4
SES-14638,2023-11-13,Referral,Mobile,Yes,No,No,No,5
SES-14639,2023-09-26,Organic Search,Desktop,Yes,No,No,No,7
SES-14640,2023-05-04,Social,Mobile,Yes,No,No,No,9
SES-14641,2023-01-10,Paid Search,Desktop,No,Yes,No,No,54
SES-14642,2023-05-23,Organic Search,Mobile,No,Yes,No,No,76
SES-14643,2023-09-01,Referral,Desktop,Yes,No,No,No,3
SES-14644,2023-02-19,Paid Search,Tablet,No,Yes,No,No,160
SES-14645,2023-12-26,Organic Search,Desktop,No,Yes,No,No,89
SES-14646,2023-03-10,Organic Search,Tablet,Yes,No,No,No,6
SES-14647,2023-03-26,Social,Tablet,No,Yes,No,No,596
SES-14648,2023-08-08,Referral,Desktop,Yes,No,No,No,0
SES-14649,2023-11-13,Direct,Desktop,Yes,No,No,No,0
SES-14650,2023-09-09,Paid Search,Tablet,Yes,No,No,No,1
SES-14651,2023-03-29,Organic Search,Mobile,Yes,No,No,No,3
SES-14652,2023-04-30,Social,Mobile,Yes,No,No,No,4
SES-14653,2023-07-20,Direct,Desktop,No,Yes,No,No,158
SES-14654,2023-07-01,Organic Search,Desktop,Yes,No,No,No,3
SES-14655,2023-12-05,Paid Search,Mobile,Yes,No,No,No,9
SES-14656,2023-07-07,Social,Mobile,No,Yes,Yes,No,156
SES-14657,2023-09-29,Paid Search,Tablet,No,Yes,No,No,181
SES-14658,2023-07-13,Direct,Tablet,Yes,No,No,No,1
SES-14659,2023-11-06,Organic Search,Desktop,Yes,No,No,No,1
SES-14660,2023-10-13,Paid Search,Desktop,Yes,No,No,No,7
SES-14661,2023-04-18,Social,Tablet,Yes,No,No,No,6
SES-14662,2023-01-12,Organic Search,Tablet,No,Yes,Yes,No,267
SES-14663,2023-12-01,Organic Search,Mobile,Yes,No,No,No,3
SES-14664,2023-10-14,Paid Search,Mobile,Yes,No,No,No,2
SES-14665,2023-02-27,Organic Search,Mobile,No,Yes,No,No,448
SES-14666,2023-01-24,Paid Search,Mobile,No,Yes,No,No,243
SES-14667,2023-10-10,Organic Search,Mobile,No,Yes,No,No,379
SES-14668,2023-06-23,Organic Search,Mobile,No,Yes,No,No,171
SES-14669,2023-08-25,Social,Tablet,Yes,No,No,No,5
SES-14670,2023-02-12,Social,Tablet,No,Yes,No,No,205
SES-14671,2023-06-04,Referral,Mobile,Yes,No,No,No,3
